Seq,Timestamp,Wattage
1037,0.0,0.5894000078499315
1038,1.000633955001831,0.5882800222647189
1039,2.0006279945373535,0.5892600179964302
1040,3.0034658908843994,0.5881400324112176
1041,4.001847505569458,0.5881400324112176
1042,5.004270553588867,0.5881400324112176
1043,6.000338554382324,0.5889799715322253
1044,7.002232551574707,0.6318000090837469
1045,7.9994096755981445,0.6313500416815284
1046,9.001227617263794,0.5866000105082987
1047,9.999671459197998,0.628500033557415
1048,10.999624967575073,0.5878599859470126
1049,11.998389959335327,0.5868799902153012
1050,12.999036073684692,0.6288000118255607
1051,13.999378681182861,0.6294000398874285
1052,15.003031015396118,0.5884200121182201
1053,15.999829530715942,0.5885600019717214
1054,16.99819779396057,0.5873000265330075
1055,18.000787258148193,0.545479992885589
1056,18.998291492462158,0.546130007739066
1057,20.000526905059814,0.6294000398874285
1058,21.002005338668823,0.6289500009596335
1059,22.00083088874817,0.5881400324112176
1060,22.998119115829468,0.629850007289647
1061,23.998618364334106,0.584359972580671
1062,25.000114679336548,0.5864600206547974
1063,25.99940800666809,0.58758000624001
1064,26.99998378753662,0.5878599859470126
1065,27.99910545349121,0.5867400003618
1066,29.002257823944092,0.5879999758005139
1067,29.999394178390503,0.5873000265330075
1068,31.00013256072998,0.6290999900937063
1069,31.999215364456177,0.5864600206547974
1070,33.00052523612976,0.6292500507533557
1071,33.99822950363159,0.5881400324112176
1072,34.99664378166199,0.5874400163865088
1073,36.00200057029724,0.6316500199496741
1074,36.99898290634155,0.6306000244855877
1075,37.999409198760986,0.5886999918252227
1076,39.00018525123596,0.58758000624001
1077,39.99707269668579,0.5877199960935113
1078,40.99747133255005,0.5882800222647189
1079,41.999892473220825,0.588839981678724
1080,42.999683141708374,0.5886999918252227
1081,43.99658012390137,0.5892600179964302
1082,44.998350858688354,0.589120028142929
1083,45.99787974357605,0.6289500009596335
1084,46.998295068740845,0.6299999964237198
1085,47.997681617736816,0.5882800222647189
1086,48.99911975860596,0.6301500570833692
1087,49.999237060546875,0.585480024923086
1088,50.99563670158386,0.6265500317633151
1089,51.996880531311035,0.5858999944835899
1090,52.99872851371765,0.6259500037014473
1091,53.995611906051636,0.5839400030201671
1092,54.99570846557617,0.5863200308012961
1093,55.99442529678345,0.6295500290215014
1094,56.99785923957825,0.62804999462962
1095,57.99569368362427,0.5879999758005139
1096,58.99583053588867,0.6303000462174421
1097,59.996209144592285,0.5889799715322253
1098,60.998093605041504,0.6303000462174421
1099,61.99722385406494,0.5882800222647189
1100,62.99660301208496,0.6299999964237198
1101,63.99393892288208,0.6290999900937063
