Seq,Stamp_secs,Stamp_nsecs,Frame_ID,Voltage,Temperature,Current,Charge,Capacity,Design_Capacity,Percentage,Power_Supply_Status,Power_Supply_Health,Power_Supply_Technology,Present,Cell_Voltage_1,Cell_Voltage_2,Cell_Voltage_3,Cell_Voltage_4
3031,1690135431,394226036,,4.190000057220459,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0399999618530273,1.0399999618530273,1.0399999618530273,1.0399999618530273
3032,1690135432,396979313,,4.197999954223633,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3033,1690135433,394904460,,4.199999809265137,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.034000039100647,1.034000039100647,1.034000039100647,1.034000039100647
3034,1690135434,394164275,,4.199999809265137,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3035,1690135435,392998181,,4.203999996185303,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3036,1690135436,394410347,,4.201000213623047,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3037,1690135437,401687013,,4.181000232696533,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0379999876022339,1.0379999876022339,1.0379999876022339,1.0379999876022339
3038,1690135438,393919105,,4.184999942779541,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0379999876022339,1.0379999876022339,1.0379999876022339,1.0379999876022339
3039,1690135439,395005049,,4.190000057220459,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0360000133514404,1.0360000133514404,1.0360000133514404,1.0360000133514404
3040,1690135440,393111993,,4.192999839782715,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.031000018119812,1.031000018119812,1.031000018119812,1.031000018119812
3041,1690135441,393630456,,4.170000076293945,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0360000133514404,1.0360000133514404,1.0360000133514404,1.0360000133514404
3042,1690135442,394352048,,4.184000015258789,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0399999618530273,1.0399999618530273,1.0399999618530273,1.0399999618530273
3043,1690135443,392534084,,4.192999839782715,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3044,1690135444,395972787,,4.197000026702881,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0449999570846558,1.0449999570846558,1.0449999570846558,1.0449999570846558
3045,1690135445,392959046,,4.199999809265137,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3046,1690135446,392009675,,4.197999954223633,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0420000553131104,1.0420000553131104,1.0420000553131104,1.0420000553131104
3047,1690135447,393329693,,4.193999767303467,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3048,1690135448,392424674,,4.189000129699707,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.062000036239624,1.062000036239624,1.062000036239624,1.062000036239624
3049,1690135449,392789747,,4.190999984741211,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0470000505447388,1.0470000505447388,1.0470000505447388,1.0470000505447388
3050,1690135450,392532543,,4.195000171661377,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3051,1690135451,391676542,,4.193999767303467,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0269999504089355,1.0269999504089355,1.0269999504089355,1.0269999504089355
3052,1690135452,392573338,,4.182000160217285,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0379999876022339,1.0379999876022339,1.0379999876022339,1.0379999876022339
3053,1690135453,393641245,,4.195000171661377,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0579999685287476,1.0579999685287476,1.0579999685287476,1.0579999685287476
3054,1690135454,393253244,,4.201000213623047,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3055,1690135455,392340632,,4.209000110626221,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0420000553131104,1.0420000553131104,1.0420000553131104,1.0420000553131104
3056,1690135456,393230650,,4.206999778747559,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0470000505447388,1.0470000505447388,1.0470000505447388,1.0470000505447388
3057,1690135457,391446983,,4.204999923706055,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3058,1690135458,391232390,,4.210000038146973,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3059,1690135459,394712630,,4.205999851226807,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3060,1690135460,392936852,,4.2179999351501465,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3061,1690135461,391096851,,4.21999979019165,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3062,1690135462,389697128,,4.215000152587891,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3063,1690135463,391919887,,4.188000202178955,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0509999990463257,1.0509999990463257,1.0509999990463257,1.0509999990463257
3064,1690135464,396394571,,4.201000213623047,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541
3065,1690135465,390692941,,4.209000110626221,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0379999876022339,1.0379999876022339,1.0379999876022339,1.0379999876022339
3066,1690135466,391097885,,4.215000152587891,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.055999994277954,1.055999994277954,1.055999994277954,1.055999994277954
3067,1690135467,393283496,,4.210999965667725,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0379999876022339,1.0379999876022339,1.0379999876022339,1.0379999876022339
3068,1690135468,390306551,,4.199999809265137,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0399999618530273,1.0399999618530273,1.0399999618530273,1.0399999618530273
3069,1690135469,389124883,,4.195000171661377,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.059999942779541,1.059999942779541,1.059999942779541,1.059999942779541
3070,1690135470,393410697,,4.198999881744385,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3071,1690135471,390727604,,4.209000110626221,0.0,-0.15000000596046448,nan,nan,nan,0.0,2,0,3,True,1.0529999732971191,1.0529999732971191,1.0529999732971191,1.0529999732971191
3072,1690135472,391558381,,4.215000152587891,0.0,-0.14000000059604645,nan,nan,nan,0.0,2,0,3,True,1.0579999685287476,1.0579999685287476,1.0579999685287476,1.0579999685287476
