Seq,Timestamp,Wattage
3222,0.0,0.5896799875569341
3223,1.0005605220794678,0.5871599699223038
3224,1.9991507530212402,0.5881400324112176
3225,2.9985625743865967,0.5881400324112176
3226,4.003010988235474,0.5885600019717214
3227,4.999068260192871,0.5870199800688025
3228,5.999013423919678,0.6301500570833692
3229,7.000632286071777,0.6299999964237198
3230,8.001222372055054,0.5878599859470126
3231,8.999271869659424,0.629850007289647
3232,9.996636629104614,0.5878599859470126
3233,10.998741865158081,0.5877199960935113
3234,11.996344804763794,0.5858999944835899
3235,13.0007483959198,0.58758000624001
3236,14.000306367874146,0.5877199960935113
3237,15.001922369003296,0.6301500570833692
3238,15.998839616775513,0.5860399843370911
3239,16.999187231063843,0.5877199960935113
3240,18.00163459777832,0.6306000244855877
3241,18.998263835906982,0.6299999964237198
3242,19.99911379814148,0.6292500507533557
3243,20.995663166046143,0.5456099834585187
3244,21.995104551315308,0.5879999758005139
3245,22.99986696243286,0.6297000181555742
3246,23.99876642227173,0.585199978458881
3247,25.00201439857483,0.5871599699223038
3248,25.996339321136475,0.6303000462174421
3249,27.0007004737854,0.6307500136196605
3250,27.995978355407715,0.5896799875569341
3251,28.996119499206543,0.589120028142929
3252,29.996170043945312,0.5889799715322253
3253,30.994869709014893,0.5884200121182201
3254,32.0001757144928,0.5886999918252227
3255,32.99762177467346,0.6299999964237198
3256,33.99496555328369,0.5879999758005139
3257,35.00008249282837,0.5881400324112176
3258,35.99691891670227,0.5886999918252227
3259,36.99683666229248,0.6307500136196605
3260,37.994608640670776,0.5879999758005139
3261,38.99614357948303,0.5882800222647189
3262,39.99565935134888,0.6304500353515149
3263,40.99375867843628,0.5886999918252227
3264,41.99670696258545,0.5866000105082987
3265,42.99733519554138,0.6294000398874285
3266,43.99660658836365,0.5870199800688025
3267,44.993401288986206,0.5866000105082987
3268,45.99700736999512,0.58758000624001
3269,46.997029542922974,0.5458699646043782
3270,48.00017189979553,0.5882800222647189
3271,48.99367070198059,0.5873000265330075
3272,49.997063398361206,0.5882800222647189
3273,50.99628257751465,0.6301500570833692
3274,51.99750781059265,0.5881400324112176
3275,52.996737241744995,0.585480024923086
3276,53.99344277381897,0.6297000181555742
3277,54.99709677696228,0.588839981678724
3278,55.996904611587524,0.589120028142929
