Seq,Timestamp,Wattage
3002,0.0,0.5886999918252227
3003,0.999117374420166,0.5870199800688025
3004,1.9992051124572754,0.5884200121182201
3005,3.0012502670288086,0.6309000027537334
3006,3.9979782104492188,0.588839981678724
3007,5.001480579376221,0.5845000291913747
3008,5.997526168823242,0.5853400350695848
3009,6.9995245933532715,0.5870199800688025
3010,8.000128746032715,0.6299999964237198
3011,8.998293399810791,0.6301500570833692
3012,10.00006651878357,0.6255000362992288
3013,10.999574899673462,0.5842199827271697
3014,11.999945163726807,0.5839400030201671
3015,12.998395681381226,0.5849199987518785
3016,13.996999263763428,0.585480024923086
3017,14.995888233184814,0.6282000552892694
3018,15.9969482421875,0.5874400163865088
3019,16.995842456817627,0.5871599699223038
3020,17.996913194656372,0.545479992885589
3021,19.000741958618164,0.5877199960935113
3022,19.996663570404053,0.6301500570833692
3023,21.00169014930725,0.5866000105082987
3024,21.995307207107544,0.629850007289647
3025,22.996077299118042,0.6301500570833692
3026,23.997171640396118,0.6307500136196605
3027,24.997312545776367,0.6297000181555742
3028,25.997592210769653,0.5877199960935113
3029,26.995950937271118,0.6301500570833692
3030,27.99661636352539,0.5858999944835899
3031,28.996686220169067,0.628500033557415
3032,29.999439477920532,0.5877199960935113
3033,30.99736452102661,0.5879999758005139
3034,31.99662446975708,0.5879999758005139
3035,32.995458364486694,0.5885600019717214
3036,33.99687051773071,0.5881400324112176
3037,35.00414705276489,0.5853400350695848
3038,35.996379137039185,0.5858999944835899
3039,36.99746513366699,0.5866000105082987
3040,37.995572090148926,0.5870199800688025
3041,38.99609065055847,0.6255000362992288
3042,39.99681210517883,0.5857600046300886
3043,40.994994163513184,0.5870199800688025
3044,41.998432874679565,0.58758000624001
3045,42.99541926383972,0.5879999758005139
3046,43.99446988105774,0.5877199960935113
3047,44.995789766311646,0.5871599699223038
3048,45.994884729385376,0.5864600206547974
3049,46.99524998664856,0.6286500226914878
3050,47.99499273300171,0.5873000265330075
3051,48.994136571884155,0.5871599699223038
3052,49.995033502578735,0.585480024923086
3053,50.99610137939453,0.5873000265330075
3054,51.99571347236633,0.5881400324112176
3055,52.99480080604553,0.5892600179964302
3056,53.99569082260132,0.5889799715322253
3057,54.99390721321106,0.6307500136196605
3058,55.99369263648987,0.6315000308156012
3059,56.997172832489014,0.6309000027537334
3060,57.995397090911865,0.6327000154137604
3061,58.99355697631836,0.6329999936819061
3062,59.992157220840454,0.6322500480115419
3063,60.99437999725342,0.6282000552892694
3064,61.998854637145996,0.5881400324112176
3065,62.99315309524536,0.6313500416815284
3066,63.993557929992676,0.5901000238746403
3067,64.99574375152588,0.6316500199496741
3068,65.99276661872864,0.5879999758005139
3069,66.99158501625061,0.5873000265330075
3070,67.99587082862854,0.5878599859470126
3071,68.99318766593933,0.6313500416815284
3072,69.9940185546875,0.5901000238746403
