Seq,Timestamp,Wattage
15878,0.0,0.6731199495542057
15879,1.000478982925415,0.5895399977034328
15880,2.0011327266693115,0.6319499982178197
15881,2.999675750732422,0.6319499982178197
15882,3.999377727508545,0.6325500262796876
15883,4.999396324157715,0.6324000371456148
15884,5.997523546218872,0.5896799875569341
15885,7.0008909702301025,0.6315000308156012
15886,8.00391411781311,0.6319499982178197
15887,8.999200344085693,0.6318000090837469
15888,9.999930381774902,0.6321000588774691
15889,10.998479843139648,0.5902400137281416
15890,11.999916315078735,0.6321000588774691
15891,12.997888088226318,0.6316500199496741
15892,13.99949598312378,0.6740799562466151
15893,14.999095439910889,0.6740799562466151
15894,16.000049829483032,0.6321000588774691
15895,16.998855590820312,0.6735999910473822
15896,17.996898412704468,0.6737599794471265
15897,18.998729705810547,0.6318000090837469
15898,19.99806785583496,0.5889799715322253
15899,20.997694492340088,0.6304500353515149
15900,21.998063325881958,0.6312000525474556
15901,22.996473789215088,0.6316500199496741
15902,23.996596097946167,0.6318000090837469
15903,24.99648880958557,0.6739199678468708
15904,25.998918056488037,0.6322500480115419
15905,26.999029397964478,0.6734400026476379
15906,27.99808692932129,0.6737599794471265
15907,28.997899532318115,0.6737599794471265
15908,29.997644424438477,0.6740799562466151
15909,31.001272439956665,0.6315000308156012
15910,31.99584460258484,0.6316500199496741
15911,32.99763226509094,0.6740799562466151
15912,33.996156454086304,0.6321000588774691
15913,34.99685001373291,0.5894000078499315
15914,36.002280950546265,0.6325500262796876
15915,36.997864961624146,0.674240020940303
15916,37.99654746055603,0.6740799562466151
15917,38.99728989601135,0.6318000090837469
15918,39.99588084220886,0.6318000090837469
15919,40.99883222579956,0.6737599794471265
15920,41.99571514129639,0.6723200075554843
15921,42.99679946899414,0.6310499918878062
15922,43.99430441856384,0.6737599794471265
15923,44.99534225463867,0.6310499918878062
15924,45.99688482284546,0.6304500353515149
15925,46.994568824768066,0.6734400026476379
15926,47.99601864814758,0.6735999910473822
15927,48.996020793914795,0.6718399660623078
15928,49.99616360664368,0.6297000181555742
15929,50.99699354171753,0.6312000525474556
15930,51.99916076660156,0.6732800142478936
15931,52.99493932723999,0.6316500199496741
15932,53.998085737228394,0.5894000078499315
15933,54.99410033226013,0.5899600340211391
15934,55.99579310417175,0.6325500262796876
15935,56.993748903274536,0.6718399660623078
15936,57.99637722969055,0.7150199822294707
15937,58.99411153793335,0.6732800142478936
15938,59.99787187576294,0.6735999910473822
15939,60.99707865715027,0.6303000462174421
15940,61.99715876579285,0.6737599794471265
15941,62.99462652206421,0.6744000093400473
15942,63.99311542510986,0.6324000371456148
15943,64.99537920951843,0.6718399660623078
15944,65.99457359313965,0.6303000462174421
15945,66.9955050945282,0.6734400026476379
15946,67.99531030654907,0.6310499918878062
15947,68.9926426410675,0.6299999964237198
15948,69.99598026275635,0.6304500353515149
15949,70.99384260177612,0.6309000027537334
15950,71.99612069129944,0.6310499918878062
15951,72.99225354194641,0.6732800142478936
15952,73.99440336227417,0.6307500136196605
15953,74.99190664291382,0.6303000462174421
15954,75.99430084228516,0.6712000124633306
15955,76.99302005767822,0.67216001915574
15956,77.99240708351135,0.6303000462174421
15957,78.99229788780212,0.6710399477696427
15958,79.99231338500977,0.6304500353515149
15959,80.99398374557495,0.5894000078499315
15960,81.99220204353333,0.6315000308156012
15961,82.99159598350525,0.6303000462174421
15962,83.99396109580994,0.6310499918878062
15963,84.99524116516113,0.6727999727547171
15964,85.99395704269409,0.6710399477696427
15965,86.9939317703247,0.6715199892628192
15966,87.99287986755371,0.6716799776625635
15967,88.99213552474976,0.6718399660623078
15968,89.99411749839783,0.6683199923861025
15969,90.99299430847168,0.6268500100314608
15970,91.99304509162903,0.5842199827271697
15971,92.99223685264587,0.6269999991655336
15972,93.99838590621948,0.670080017371177
15973,94.98997235298157,0.5879999758005139
15974,95.99496483802795,0.6286500226914878
15975,96.99095296859741,0.6676799624931817
15976,97.99376654624939,0.6279000054955471
15977,98.99273562431335,0.6294000398874285
15978,99.99079775810242,0.6307500136196605
15979,100.99884963035583,0.6299999964237198
15980,101.99185347557068,0.6724799959552286
15981,102.9929027557373,0.6724799959552286
15982,103.99730038642883,0.6716799776625635
15983,104.98997020721436,0.6290999900937063
15984,105.99300074577332,0.6719999544620521
15985,106.99149370193481,0.6716799776625635
15986,107.99309635162354,0.6295500290215014
15987,108.99122762680054,0.629850007289647
15988,109.99046397209167,0.629850007289647
15989,110.99166226387024,0.6713600008630749
15990,111.99097752571106,0.6715199892628192
15991,112.99024271965027,0.6716799776625635
15992,113.99134469032288,0.6299999964237198
15993,114.99039196968079,0.6301500570833692
15994,115.98890805244446,0.6307500136196605
15995,116.99600839614868,0.6313500416815284
15996,117.9910318851471,0.6732800142478936
15997,118.99227690696716,0.6312000525474556
15998,119.99070382118225,0.6313500416815284
15999,120.98949384689331,0.6303000462174421
16000,121.99006271362305,0.5871599699223038
16001,122.9924829006195,0.6301500570833692
16002,123.99542570114136,0.6306000244855877
16003,124.99269270896912,0.6719999544620521
16004,125.9928982257843,0.6716799776625635
16005,126.98923945426941,0.67216001915574
16006,127.99023270606995,0.6307500136196605
16007,128.99027824401855,0.6715199892628192
16008,129.9884057044983,0.6307500136196605
16009,130.9883451461792,0.6312000525474556
16010,131.99048161506653,0.6313500416815284
16011,132.9874472618103,0.6316500199496741
16012,133.98880124092102,0.6319499982178197
16013,134.9889271259308,0.6737599794471265
16014,135.99085402488708,0.6312000525474556
