Seq,Timestamp,Wattage
698,0.0,0.5866000105082987
699,1.006920337677002,0.5877199960935113
700,1.9987208843231201,0.6304500353515149
701,2.9999828338623047,0.588839981678724
702,3.998270034790039,0.5867400003618
703,4.997990608215332,0.5440499726057054
704,5.998399257659912,0.5864600206547974
705,6.998989820480347,0.5882800222647189
706,7.998376846313477,0.5892600179964302
707,8.998074769973755,0.6319499982178197
708,9.998916387557983,0.6313500416815284
709,10.99644684791565,0.5889799715322253
710,11.998923301696777,0.5878599859470126
711,12.99746823310852,0.5863200308012961
712,13.999308586120605,0.5857600046300886
713,14.997720956802368,0.5870199800688025
714,15.99880313873291,0.6288000118255607
715,16.997533798217773,0.6292500507533557
716,17.996649503707886,0.5882800222647189
717,18.999548196792603,0.5889799715322253
718,19.99655795097351,0.6310499918878062
719,20.999653100967407,0.5866000105082987
720,21.996345281600952,0.5884200121182201
721,22.99668860435486,0.6307500136196605
722,23.99748468399048,0.5881400324112176
723,24.99617338180542,0.5877199960935113
724,25.99544048309326,0.5881400324112176
725,26.994893789291382,0.5884200121182201
726,27.99838876724243,0.58758000624001
727,28.997518062591553,0.5884200121182201
728,29.99672770500183,0.6316500199496741
729,30.99927592277527,0.5881400324112176
730,31.99575901031494,0.5861799741905924
731,32.99487614631653,0.5858999944835899
732,33.994696855545044,0.627150059825183
733,34.99391984939575,0.6258000145673744
734,35.995017290115356,0.6247500191032881
735,36.99643635749817,0.583099997141957
736,37.99586582183838,0.585199978458881
737,38.999919414520264,0.5870199800688025
738,39.994558811187744,0.5881400324112176
739,40.9958291053772,0.588839981678724
740,41.997119665145874,0.5881400324112176
741,42.995973110198975,0.6304500353515149
742,43.99560356140137,0.5879999758005139
743,44.99446988105774,0.6312000525474556
744,45.99290657043457,0.62804999462962
745,47.000460147857666,0.629850007289647
746,47.99500250816345,0.5877199960935113
747,48.99338150024414,0.5877199960935113
748,49.99447560310364,0.6274500380933287
749,50.99425649642944,0.6276000272274015
750,51.995521068573,0.6289500009596335
751,52.993908166885376,0.6290999900937063
752,53.99354100227356,0.5450899591779715
753,54.99445033073425,0.5873000265330075
754,55.993183851242065,0.6294000398874285
755,56.99470067024231,0.5874400163865088
756,57.99877214431763,0.5457399740314485
757,58.994564056396484,0.6309000027537334
758,59.99236488342285,0.5874400163865088
759,60.995187759399414,0.628500033557415
760,61.99426507949829,0.5877199960935113
761,62.99194025993347,0.5886999918252227
762,63.992289543151855,0.6304500353515149
763,64.99246096611023,0.589120028142929
764,65.99345517158508,0.5886999918252227
765,66.99502062797546,0.5871599699223038
766,67.99371814727783,0.6265500317633151
767,68.99370574951172,0.6274500380933287
768,69.99399614334106,0.5877199960935113
769,70.99171018600464,0.5884200121182201
770,71.99944281578064,0.6309000027537334
771,72.9929769039154,0.5858999944835899
772,73.99504733085632,0.5879999758005139
773,74.9907021522522,0.5889799715322253
774,75.99555802345276,0.5896799875569341
